No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Kualitas_Udara
14506,2014,Oktober,26,9,14.0,14.0,2.0,24.0,0.3,38.0,16.6,1020.4,-1.5,0.0,East-North-East,3.7,Aotizhongxin,Sangat Buruk
14507,2014,Oktober,26,10,11.0,11.0,2.0,22.0,0.3,45.0,17.3,1020.8,-2.4,0.0,East,2.5,Aotizhongxin, Baik
14508,2014,Oktober,26,11,15.0,15.0,2.0,20.0,0.3,50.0,17.2,1020.4,-5.3,0.0,East,2.9,Aotizhongxin,Sangat Buruk
14509,2014,Oktober,26,12,10.0,10.0,2.0,17.0,0.3,57.0,17.8,1020.1,-5.5,0.0,East,1.8,Aotizhongxin, Baik
14510,2014,Oktober,26,13,11.0,11.0,2.0,15.0,0.3,61.0,18.6,1019.9,-7.8,0.0,East,2.2,Aotizhongxin, Baik
14511,2014,Oktober,26,14,5.0,5.0,2.0,19.0,0.3,62.0,18.8,1020.3,-6.8,0.0,South-South-East,1.7,Aotizhongxin, Baik
14512,2014,Oktober,26,15,6.0,6.0,2.0,21.0,0.3,61.0,18.6,1020.6,-8.6,0.0,East-South-East,1.8,Aotizhongxin, Baik
14513,2014,Oktober,26,16,8.0,8.0,2.0,29.0,0.3,55.0,15.9,1020.9,-7.1,0.0,East,0.4,Aotizhongxin, Baik
14514,2014,Oktober,26,17,8.0,8.0,2.0,35.0,0.3,49.0,11.2,1021.4,-2.6,0.0,North-East,0.4,Aotizhongxin, Baik
14515,2014,Oktober,26,18,13.0,13.0,2.0,60.0,0.4,22.0,10.4,1022.1,-5.6,0.0,North-East,0.7,Aotizhongxin,Sangat Buruk
14516,2014,Oktober,26,19,15.0,15.0,2.0,60.0,0.5,22.0,8.8,1022.7,-5.1,0.0,North-North-East,0.8,Aotizhongxin,Sangat Buruk
14517,2014,Oktober,26,20,21.0,21.0,2.0,59.0,0.5,21.0,7.9,1023.7,-4.9,0.0,East-North-East,1.1,Aotizhongxin,Sangat Buruk
14518,2014,Oktober,26,21,19.0,19.0,2.0,61.0,0.5,16.0,7.9,1024.7,-3.9,0.0,North,0.6,Aotizhongxin,Sangat Buruk
14519,2014,Oktober,26,22,17.0,17.0,2.0,55.0,0.4,17.0,6.0,1025.2,-1.2,0.0,North-East,0.4,Aotizhongxin,Sangat Buruk
14520,2014,Oktober,26,23,17.0,17.0,2.0,67.0,0.4,5.0,4.9,1025.8,-1.8,0.0,North-North-East,0.5,Aotizhongxin,Sangat Buruk
14521,2014,Oktober,27,0,13.0,13.0,2.0,61.0,0.4,10.0,4.1,1026.2,-3.4,0.0,East-North-East,1.3,Aotizhongxin,Sangat Buruk
14522,2014,Oktober,27,1,10.0,10.0,2.0,41.0,0.3,27.0,6.2,1026.6,-7.4,0.0,North-East,1.4,Aotizhongxin,Sangat Buruk
14523,2014,Oktober,27,2,9.0,9.0,2.0,37.0,0.3,27.0,5.7,1026.5,-7.5,0.0,North-East,1.1,Aotizhongxin, Baik
14524,2014,Oktober,27,3,8.0,8.0,2.0,39.0,0.3,24.0,4.2,1026.7,-5.1,0.0,North-East,0.9,Aotizhongxin, Baik
14525,2014,Oktober,27,4,10.0,10.0,2.0,45.0,0.3,15.0,3.0,1026.9,-5.9,0.0,North-East,0.6,Aotizhongxin,Sangat Buruk
14526,2014,Oktober,27,5,10.0,10.0,2.0,55.0,0.3,4.0,2.9,1027.1,-5.5,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14527,2014,Oktober,27,6,10.0,10.0,2.0,58.0,0.3,3.0,2.4,1027.4,-6.0,0.0,North-East,1.1,Aotizhongxin,Sangat Buruk
14528,2014,Oktober,27,7,9.0,9.0,2.0,56.0,0.4,6.0,5.4,1028.0,-7.1,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
14529,2014,Oktober,27,8,10.0,10.0,2.0,65.0,0.5,2.0,8.6,1028.4,-6.4,0.0,North-North-East,1.5,Aotizhongxin,Sangat Buruk
14530,2014,Oktober,27,9,21.0,21.0,5.0,69.0,0.6,2.0,10.8,1028.1,-5.3,0.0,East-North-East,1.4,Aotizhongxin,Sangat Buruk
14533,2014,Oktober,27,12,46.0,46.0,25.0,71.0,1.1,14.0,14.4,1025.5,-3.9,0.0,West-South-West,1.9,Aotizhongxin,Sangat Buruk
14534,2014,Oktober,27,13,35.0,35.0,20.0,51.0,0.9,33.0,15.3,1024.5,-1.8,0.0,South-West,3.0,Aotizhongxin,Sangat Buruk
14535,2014,Oktober,27,14,29.0,29.0,15.0,39.0,0.6,42.0,15.4,1024.0,-1.2,0.0,West-South-West,2.3,Aotizhongxin,Sangat Buruk
14536,2014,Oktober,27,15,25.0,87.0,11.0,37.0,0.7,48.0,15.0,1023.4,0.0,0.0,West-South-West,2.5,Aotizhongxin,Sangat Buruk
14537,2014,Oktober,27,16,33.0,100.0,13.0,50.0,0.7,42.0,13.4,1023.3,0.7,0.0,South-South-West,1.5,Aotizhongxin,Sangat Buruk
14538,2014,Oktober,27,17,43.0,103.0,11.0,54.0,0.6,42.0,12.3,1023.5,1.0,0.0,South-West,1.2,Aotizhongxin,Sangat Buruk
14539,2014,Oktober,27,18,33.0,97.0,5.0,60.0,0.5,31.0,11.0,1023.8,1.8,0.0,South-West,1.1,Aotizhongxin,Sangat Buruk
14540,2014,Oktober,27,19,34.0,87.0,6.0,85.0,0.7,4.0,9.8,1023.8,2.9,0.0,South-South-West,1.1,Aotizhongxin,Sangat Buruk
14541,2014,Oktober,27,20,55.0,98.0,15.0,100.0,1.2,2.0,10.8,1024.1,0.8,0.0,South-South-West,1.4,Aotizhongxin,Sangat Buruk
14542,2014,Oktober,27,21,55.0,130.0,15.0,91.0,1.1,2.0,9.5,1024.3,1.6,0.0,South-South-West,1.6,Aotizhongxin,Sangat Buruk
14543,2014,Oktober,27,22,42.0,108.0,9.0,82.0,1.0,2.0,9.5,1024.4,2.6,0.0,West-South-West,2.2,Aotizhongxin,Sangat Buruk
14544,2014,Oktober,27,23,40.0,88.0,10.0,71.0,1.4,2.0,8.6,1024.0,2.8,0.0,South-West,1.7,Aotizhongxin,Sangat Buruk
14545,2014,Oktober,28,0,48.0,95.0,11.0,75.0,1.4,2.0,8.5,1023.5,3.3,0.0,West-South-West,1.4,Aotizhongxin,Sangat Buruk
14546,2014,Oktober,28,1,40.0,83.0,8.0,72.0,0.8,2.0,6.7,1023.3,4.2,0.0,South-South-West,0.4,Aotizhongxin,Sangat Buruk
14547,2014,Oktober,28,2,35.0,63.0,8.0,63.0,0.6,2.0,5.3,1022.9,4.1,0.0,North-East,0.6,Aotizhongxin,Sangat Buruk
14548,2014,Oktober,28,3,36.0,60.0,4.0,52.0,0.6,2.0,5.2,1023.0,3.0,0.0,East-North-East,0.8,Aotizhongxin,Sangat Buruk
14549,2014,Oktober,28,4,42.0,70.0,7.0,59.0,0.8,2.0,4.8,1023.1,2.3,0.0,East,0.9,Aotizhongxin,Sangat Buruk
14550,2014,Oktober,28,5,53.0,102.0,8.0,70.0,1.1,2.0,4.5,1023.1,2.4,0.0,East,0.9,Aotizhongxin,Sangat Buruk
14551,2014,Oktober,28,6,68.0,131.0,8.0,72.0,1.1,2.0,4.6,1023.1,2.5,0.0,East-North-East,1.1,Aotizhongxin,Sangat Buruk
14552,2014,Oktober,28,7,69.0,133.0,8.0,71.0,1.2,2.0,6.1,1023.5,2.9,0.0,East-North-East,1.5,Aotizhongxin,Sangat Buruk
14553,2014,Oktober,28,8,70.0,143.0,10.0,71.0,1.3,2.0,8.0,1023.3,3.5,0.0,East-North-East,1.0,Aotizhongxin,Sangat Buruk
14554,2014,Oktober,28,9,69.0,127.0,14.0,78.0,1.4,2.0,9.9,1022.8,4.1,0.0,West-South-West,1.3,Aotizhongxin,Sangat Buruk
14555,2014,Oktober,28,10,75.0,140.0,18.0,87.0,1.5,2.0,10.9,1022.2,3.7,0.0,North-East,1.7,Aotizhongxin,Sangat Buruk
14556,2014,Oktober,28,11,85.0,167.0,19.0,99.0,1.6,2.0,11.6,1021.1,4.1,0.0,North-East,1.4,Aotizhongxin,Sangat Buruk
14557,2014,Oktober,28,12,87.0,159.0,19.0,104.0,1.4,2.0,12.9,1020.2,4.1,0.0,North-East,2.0,Aotizhongxin,Sangat Buruk
14558,2014,Oktober,28,13,90.0,144.0,18.0,104.0,1.2,2.0,14.4,1019.4,4.7,0.0,West,1.9,Aotizhongxin,Sangat Buruk
14559,2014,Oktober,28,14,78.0,112.0,20.0,83.0,0.8,24.0,14.4,1019.2,3.8,0.0,South-West,2.0,Aotizhongxin,Sangat Buruk
14560,2014,Oktober,28,15,53.0,92.0,22.0,49.0,0.6,50.0,13.3,1018.9,3.9,0.0,West,2.7,Aotizhongxin,Sangat Buruk
14563,2014,Oktober,28,18,31.0,114.0,15.0,72.0,0.6,23.0,10.9,1019.5,5.4,0.0,South-South-West,0.0,Aotizhongxin,Sangat Buruk
14564,2014,Oktober,28,19,53.0,107.0,15.0,80.0,0.7,13.0,10.1,1019.5,6.8,0.0,South-South-West,0.0,Aotizhongxin,Sangat Buruk
14565,2014,Oktober,28,20,53.0,96.0,16.0,78.0,0.6,14.0,9.7,1019.5,7.6,0.0,East-North-East,0.1,Aotizhongxin,Sangat Buruk
14566,2014,Oktober,28,21,53.0,134.0,12.0,89.0,0.7,2.0,9.6,1019.6,8.0,0.0,North-East,0.6,Aotizhongxin,Sangat Buruk
14567,2014,Oktober,28,22,58.0,143.0,9.0,96.0,0.9,2.0,9.2,1019.4,7.3,0.0,East-North-East,0.6,Aotizhongxin,Sangat Buruk
14568,2014,Oktober,28,23,72.0,172.0,9.0,104.0,1.1,2.0,9.2,1019.3,6.5,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14569,2014,Oktober,29,0,103.0,200.0,11.0,114.0,1.6,2.0,8.9,1019.3,6.3,0.0,East-North-East,0.9,Aotizhongxin,Sangat Buruk
14570,2014,Oktober,29,1,112.0,215.0,12.0,116.0,1.5,2.0,8.7,1019.2,6.5,0.0,East-North-East,0.6,Aotizhongxin,Sangat Buruk
14571,2014,Oktober,29,2,114.0,212.0,13.0,112.0,1.5,2.0,8.0,1018.8,6.1,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14572,2014,Oktober,29,3,111.0,177.0,10.0,103.0,1.3,2.0,7.5,1018.7,6.0,0.0,East-North-East,0.6,Aotizhongxin,Sangat Buruk
14573,2014,Oktober,29,4,104.0,167.0,9.0,94.0,1.3,2.0,7.0,1018.8,5.6,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14574,2014,Oktober,29,5,100.0,142.0,7.0,88.0,1.2,2.0,6.6,1018.8,5.5,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14575,2014,Oktober,29,6,93.0,120.0,6.0,79.0,1.1,2.0,6.4,1019.1,5.7,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14576,2014,Oktober,29,7,94.0,146.0,8.0,86.0,1.2,2.0,7.3,1019.8,6.1,0.0,East-North-East,0.7,Aotizhongxin,Sangat Buruk
14577,2014,Oktober,29,8,94.0,148.0,6.0,88.0,1.1,2.0,9.1,1019.7,6.4,0.0,East-North-East,1.1,Aotizhongxin,Sangat Buruk
14578,2014,Oktober,29,9,101.0,151.0,10.0,88.0,1.2,2.0,12.0,1019.7,5.2,0.0,East-North-East,1.6,Aotizhongxin,Sangat Buruk
14579,2014,Oktober,29,10,104.0,163.0,15.0,91.0,1.2,2.0,13.7,1019.4,5.3,0.0,East-North-East,1.7,Aotizhongxin,Sangat Buruk
14580,2014,Oktober,29,11,103.0,145.0,15.0,86.0,1.0,3.0,15.0,1018.5,5.2,0.0,East-South-East,1.1,Aotizhongxin,Sangat Buruk
14581,2014,Oktober,29,12,107.0,159.0,15.0,89.0,1.1,12.0,15.6,1017.8,5.8,0.0,South,1.1,Aotizhongxin,Sangat Buruk
14582,2014,Oktober,29,13,108.0,138.0,18.0,87.0,1.1,26.0,16.1,1017.1,5.4,0.0,South-West,0.8,Aotizhongxin,Sangat Buruk
14583,2014,Oktober,29,14,109.0,144.0,22.0,102.0,1.2,23.0,16.4,1016.9,5.0,0.0,South-South-West,1.3,Aotizhongxin,Sangat Buruk
14584,2014,Oktober,29,15,108.0,160.0,18.0,111.0,1.1,26.0,15.2,1016.9,7.2,0.0,West,1.1,Aotizhongxin,Sangat Buruk
14585,2014,Oktober,29,16,121.0,181.0,19.0,125.0,1.2,23.0,13.3,1017.0,8.4,0.0,South-South-East,0.0,Aotizhongxin,Sangat Buruk
14586,2014,Oktober,29,17,134.0,197.0,19.0,132.0,1.2,14.0,11.9,1017.3,8.7,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14587,2014,Oktober,29,18,137.0,232.0,15.0,146.0,1.3,2.0,11.4,1017.3,8.3,0.0,North-East,0.0,Aotizhongxin,Sangat Buruk
14588,2014,Oktober,29,19,140.0,222.0,14.0,157.0,1.9,2.0,11.2,1017.4,9.3,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14589,2014,Oktober,29,20,148.0,223.0,16.0,162.0,2.4,2.0,11.2,1017.9,9.9,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14590,2014,Oktober,29,21,155.0,221.0,14.0,158.0,2.5,2.0,11.0,1018.0,9.6,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14591,2014,Oktober,29,22,163.0,234.0,13.0,152.0,2.9,2.0,10.9,1017.9,9.3,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14592,2014,Oktober,29,23,161.0,243.0,12.0,148.0,2.5,2.0,10.9,1017.7,9.7,0.0,East-North-East,0.2,Aotizhongxin,Sangat Buruk
14593,2014,Oktober,30,0,162.0,218.0,15.0,155.0,2.6,2.0,10.8,1017.5,10.0,0.1,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14594,2014,Oktober,30,1,166.0,237.0,14.0,146.0,2.5,2.0,10.6,1017.5,10.0,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14595,2014,Oktober,30,2,172.0,243.0,14.0,126.0,2.4,2.0,10.5,1017.1,8.9,0.0,East-North-East,0.4,Aotizhongxin,Sangat Buruk
14596,2014,Oktober,30,3,172.0,238.0,9.0,115.0,1.9,2.0,10.6,1016.8,8.5,0.0,East-North-East,1.0,Aotizhongxin,Sangat Buruk
14597,2014,Oktober,30,4,164.0,214.0,10.0,121.0,1.7,2.0,10.7,1016.8,8.8,0.0,North-North-East,0.2,Aotizhongxin,Sangat Buruk
14598,2014,Oktober,30,5,148.0,192.0,8.0,109.0,1.7,2.0,10.6,1016.8,9.0,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14599,2014,Oktober,30,6,140.0,179.0,9.0,107.0,1.5,2.0,10.7,1017.2,8.3,0.0,East-North-East,1.0,Aotizhongxin,Sangat Buruk
14600,2014,Oktober,30,7,131.0,166.0,9.0,97.0,1.4,2.0,11.2,1018.0,8.4,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14601,2014,Oktober,30,8,127.0,163.0,10.0,96.0,1.4,2.0,11.7,1018.2,8.9,0.0,North-East,0.0,Aotizhongxin,Sangat Buruk
14602,2014,Oktober,30,9,142.0,210.0,14.0,106.0,1.6,2.0,12.5,1018.2,8.8,0.0,East-North-East,1.0,Aotizhongxin,Sangat Buruk
14604,2014,Oktober,30,11,150.0,174.0,14.0,100.0,1.9,5.0,13.6,1017.6,9.4,0.1,North,0.9,Aotizhongxin,Sangat Buruk
14606,2014,Oktober,30,13,160.0,160.0,19.0,95.0,1.7,33.0,15.4,1015.9,9.5,0.0,East,1.1,Aotizhongxin,Sangat Buruk
14607,2014,Oktober,30,14,175.0,175.0,24.0,104.0,1.6,34.0,15.1,1015.7,9.2,0.0,North-East,1.4,Aotizhongxin,Sangat Buruk
14608,2014,Oktober,30,15,164.0,164.0,36.0,85.0,1.3,56.0,14.6,1015.7,8.5,0.0,East-North-East,0.7,Aotizhongxin,Sangat Buruk
14609,2014,Oktober,30,16,166.0,182.0,40.0,103.0,1.4,40.0,14.0,1015.7,8.8,0.0,North,0.6,Aotizhongxin,Sangat Buruk
14610,2014,Oktober,30,17,167.0,189.0,32.0,123.0,1.5,21.0,12.9,1016.0,10.3,0.0,North,0.7,Aotizhongxin,Sangat Buruk
14611,2014,Oktober,30,18,172.0,184.0,27.0,117.0,1.4,23.0,12.3,1016.6,10.0,0.0,North-East,0.0,Aotizhongxin,Sangat Buruk
14612,2014,Oktober,30,19,177.0,194.0,25.0,121.0,1.5,18.0,12.0,1016.9,10.1,0.0,East-North-East,0.4,Aotizhongxin,Sangat Buruk
14613,2014,Oktober,30,20,188.0,241.0,19.0,147.0,1.8,2.0,11.7,1017.0,9.9,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14614,2014,Oktober,30,21,198.0,227.0,17.0,154.0,1.9,2.0,11.5,1017.5,9.9,0.0,East-North-East,0.0,Aotizhongxin,Sangat Buruk
14615,2014,Oktober,30,22,198.0,210.0,15.0,150.0,1.8,2.0,11.5,1017.3,10.4,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14616,2014,Oktober,30,23,197.0,208.0,16.0,151.0,1.8,2.0,11.2,1016.8,8.9,0.0,South-East,0.0,Aotizhongxin,Sangat Buruk
14617,2014,Oktober,31,0,191.0,191.0,14.0,135.0,1.7,2.0,11.4,1016.7,9.1,0.0,South-South-East,0.0,Aotizhongxin,Sangat Buruk
14618,2014,Oktober,31,1,196.0,196.0,16.0,130.0,1.7,2.0,11.4,1016.4,9.3,0.0,East-South-East,0.7,Aotizhongxin,Sangat Buruk
14619,2014,Oktober,31,2,205.0,205.0,18.0,132.0,1.8,2.0,11.5,1016.0,9.1,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14620,2014,Oktober,31,3,203.0,203.0,16.0,129.0,1.8,2.0,11.4,1015.8,9.1,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14621,2014,Oktober,31,4,198.0,198.0,14.0,122.0,1.8,2.0,11.2,1015.5,9.9,0.0,East-South-East,0.0,Aotizhongxin,Sangat Buruk
14622,2014,Oktober,31,5,186.0,186.0,12.0,114.0,1.7,2.0,11.0,1015.2,9.7,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14623,2014,Oktober,31,6,160.0,160.0,14.0,103.0,1.6,2.0,11.0,1015.4,9.9,0.0,East,0.4,Aotizhongxin,Sangat Buruk
14624,2014,Oktober,31,7,164.0,164.0,13.0,105.0,1.8,2.0,11.9,1016.2,9.6,0.0,North-East,0.0,Aotizhongxin,Sangat Buruk
14625,2014,Oktober,31,8,172.0,172.0,13.0,104.0,2.2,2.0,12.7,1016.4,10.4,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14626,2014,Oktober,31,9,179.0,179.0,17.0,106.0,2.7,2.0,13.0,1016.0,10.7,0.0,South-East,0.0,Aotizhongxin,Sangat Buruk
14627,2014,Oktober,31,10,141.0,141.0,19.0,102.0,2.4,2.0,14.5,1015.8,10.3,0.0,West-South-West,0.9,Aotizhongxin,Sangat Buruk
14628,2014,Oktober,31,11,109.0,109.0,16.0,95.0,2.0,7.0,14.8,1015.2,11.6,0.0,South-South-West,0.7,Aotizhongxin,Sangat Buruk
14629,2014,Oktober,31,12,112.0,112.0,17.0,91.0,2.0,13.0,15.0,1014.2,11.8,0.0,West-South-West,1.0,Aotizhongxin,Sangat Buruk
14630,2014,Oktober,31,13,128.0,128.0,13.0,95.0,2.0,13.0,15.4,1013.5,11.6,0.0,South-West,0.9,Aotizhongxin,Sangat Buruk
14631,2014,Oktober,31,14,135.0,135.0,11.0,103.0,1.9,14.0,15.4,1013.2,11.6,0.0,West-South-West,0.7,Aotizhongxin,Sangat Buruk
14632,2014,Oktober,31,15,133.0,133.0,10.0,95.0,1.8,22.0,14.6,1012.8,12.6,0.0,South-South-West,0.6,Aotizhongxin,Sangat Buruk
14633,2014,Oktober,31,16,126.0,138.0,8.0,92.0,1.7,22.0,14.0,1012.5,12.7,0.0,North-West,0.9,Aotizhongxin,Sangat Buruk
14634,2014,Oktober,31,17,136.0,137.0,5.0,104.0,1.7,10.0,12.9,1013.0,12.1,0.0,East,0.0,Aotizhongxin,Sangat Buruk
14635,2014,Oktober,31,18,151.0,151.0,6.0,119.0,2.4,3.0,12.7,1013.3,12.2,0.0,South-East,0.0,Aotizhongxin,Sangat Buruk
14636,2014,Oktober,31,19,158.0,178.0,6.0,116.0,2.2,2.0,12.8,1014.0,12.5,0.0,West,0.4,Aotizhongxin,Sangat Buruk
14637,2014,Oktober,31,20,170.0,177.0,6.0,108.0,1.9,2.0,12.8,1023.0,12.5,0.0,South,0.4,Aotizhongxin,Sangat Buruk
14638,2014,Oktober,31,21,167.0,169.0,7.0,117.0,2.1,2.0,12.8,1019.0,12.5,0.0,North,1.0,Aotizhongxin,Sangat Buruk
14639,2014,Oktober,31,22,164.0,172.0,9.0,125.0,2.4,2.0,12.9,1024.0,11.8,0.0,North-East,0.0,Aotizhongxin,Sangat Buruk
14640,2014,Oktober,31,23,176.0,191.0,9.0,129.0,3.0,2.0,11.5,1019.0,11.0,0.0,North,0.0,Aotizhongxin,Sangat Buruk
14641,2014,November,1,0,180.0,194.0,9.0,123.0,3.3,2.0,10.3,1021.0,10.1,0.0,North-West,0.0,Aotizhongxin,Sangat Buruk
14642,2014,November,1,1,182.0,219.0,11.0,122.0,3.2,2.0,9.1,1023.0,9.1,0.0,West,0.0,Aotizhongxin,Sangat Buruk
14643,2014,November,1,2,179.0,188.0,11.0,98.0,3.3,2.0,8.6,1022.0,8.6,0.0,West,0.5,Aotizhongxin,Sangat Buruk
14644,2014,November,1,3,156.0,156.0,5.0,83.0,2.4,2.0,7.8,1020.0,7.8,0.0,West,0.7,Aotizhongxin,Sangat Buruk
14645,2014,November,1,4,61.0,61.0,6.0,73.0,1.1,2.0,7.4,1023.0,7.4,0.0,West,0.0,Aotizhongxin,Sangat Buruk
14646,2014,November,1,5,60.0,60.0,7.0,83.0,1.3,2.0,6.8,1023.0,6.8,0.0,West-North-West,0.0,Aotizhongxin,Sangat Buruk
14647,2014,November,1,6,44.0,44.0,4.0,76.0,0.9,2.0,7.0,1025.0,7.0,0.0,North-East,0.8,Aotizhongxin,Sangat Buruk
14648,2014,November,1,7,32.0,32.0,4.0,65.0,0.8,2.0,6.2,1024.0,6.2,0.0,North-West,0.0,Aotizhongxin,Sangat Buruk
14649,2014,November,1,8,32.0,47.0,8.0,73.0,0.8,2.0,7.1,1024.0,7.1,0.0,North-West,0.4,Aotizhongxin,Sangat Buruk
14650,2014,November,1,9,38.0,100.0,9.0,74.0,0.8,2.0,9.2,1025.0,9.2,0.0,North-North-East,0.9,Aotizhongxin,Sangat Buruk
14651,2014,November,1,10,17.0,27.0,11.0,55.0,0.5,14.0,13.6,1024.0,0.2,0.0,North-West,1.4,Aotizhongxin,Sangat Buruk
14652,2014,November,1,11,14.0,34.0,7.0,32.0,0.4,39.0,14.9,1023.0,-2.5,0.0,North-North-East,5.2,Aotizhongxin,Sangat Buruk
14653,2014,November,1,12,13.0,66.0,8.0,21.0,0.3,49.0,15.2,1023.0,-2.7,0.0,North,2.2,Aotizhongxin,Sangat Buruk
14654,2014,November,1,13,12.0,12.0,7.0,22.0,0.4,48.0,15.2,1022.0,-3.2,0.0,North-North-West,2.1,Aotizhongxin, Baik
14655,2014,November,1,14,13.0,13.0,9.0,22.0,0.4,51.0,15.4,1020.0,-8.1,0.0,North,2.9,Aotizhongxin,Sangat Buruk
14656,2014,November,1,15,10.0,32.0,9.0,22.0,0.4,52.0,15.3,1021.0,-8.9,0.0,North,3.2,Aotizhongxin, Baik
14657,2014,November,1,16,11.0,35.0,6.0,23.0,0.4,54.0,14.8,1023.0,-6.7,0.0,North-West,1.7,Aotizhongxin, Baik
14658,2014,November,1,17,13.0,41.0,8.0,29.0,0.4,47.0,14.4,1023.0,-5.9,0.0,North-North-East,2.1,Aotizhongxin,Sangat Buruk
14659,2014,November,1,18,11.0,34.0,8.0,32.0,0.4,40.0,13.9,1023.0,-5.3,0.0,North-North-West,1.2,Aotizhongxin, Baik
14660,2014,November,1,19,13.0,38.0,8.0,56.0,0.4,17.0,13.8,1025.0,-4.4,0.0,North,1.4,Aotizhongxin,Sangat Buruk
14661,2014,November,1,20,12.0,39.0,7.0,68.0,0.5,5.0,13.0,1028.0,-3.8,0.0,North-West,0.7,Aotizhongxin,Sangat Buruk
14662,2014,November,1,21,16.0,26.0,9.0,67.0,0.4,7.0,13.7,1024.0,-6.5,0.0,North-North-West,2.0,Aotizhongxin,Sangat Buruk
14663,2014,November,1,22,14.0,24.0,7.0,54.0,0.3,18.0,12.8,1024.0,-5.8,0.0,North-North-West,1.3,Aotizhongxin,Sangat Buruk
14664,2014,November,1,23,12.0,43.0,4.0,46.0,0.3,22.0,11.7,1025.0,-4.5,0.0,North-North-East,1.3,Aotizhongxin,Sangat Buruk
14665,2014,November,2,0,9.0,21.0,3.0,26.0,0.3,35.0,11.3,1027.0,-6.6,0.0,North-North-East,4.3,Aotizhongxin, Baik
14666,2014,November,2,1,4.0,9.0,4.0,16.0,0.2,47.0,10.6,1023.0,-7.7,0.0,North-North-West,1.2,Aotizhongxin, Baik
14667,2014,November,2,2,6.0,6.0,3.0,13.0,0.2,50.0,9.8,1025.0,-9.3,0.0,North-North-East,2.6,Aotizhongxin, Baik
14668,2014,November,2,3,5.0,11.0,3.0,13.0,0.2,51.0,9.6,1028.0,-10.6,0.0,North,3.7,Aotizhongxin, Baik
14669,2014,November,2,4,3.0,5.0,2.0,14.0,0.2,49.0,8.6,1025.0,-10.9,0.0,North-North-East,2.8,Aotizhongxin, Baik
14670,2014,November,2,5,3.0,5.0,3.0,13.0,0.2,47.0,8.5,1026.0,-9.5,0.0,North-North-East,1.4,Aotizhongxin, Baik
14671,2014,November,2,6,4.0,10.0,7.0,18.0,0.3,40.0,7.9,1025.0,-9.5,0.0,North,1.7,Aotizhongxin, Baik
14672,2014,November,2,7,4.0,13.0,7.0,36.0,0.3,23.0,7.7,1029.0,-8.8,0.0,North,2.9,Aotizhongxin, Baik
14673,2014,November,2,8,5.0,21.0,8.0,45.0,0.4,16.0,8.1,1027.0,-8.5,0.0,North-North-East,1.0,Aotizhongxin,Sangat Buruk
14674,2014,November,2,9,7.0,13.0,6.0,27.0,0.3,34.0,10.4,1025.0,-8.8,0.0,North,3.1,Aotizhongxin, Baik
14675,2014,November,2,10,8.0,8.0,6.0,19.0,0.3,45.0,11.8,1027.0,-8.7,0.0,North,3.4,Aotizhongxin, Baik
14676,2014,November,2,11,5.0,11.0,6.0,13.0,0.3,52.0,12.6,1023.0,-10.5,0.0,North,4.7,Aotizhongxin, Baik
14677,2014,November,2,12,3.0,10.0,3.0,11.0,0.3,56.0,13.7,1023.0,-8.3,0.0,North-West,2.6,Aotizhongxin, Baik
14678,2014,November,2,13,6.0,18.0,5.0,11.0,0.3,56.0,14.0,1023.0,-11.5,0.0,North-North-West,3.4,Aotizhongxin, Baik
14679,2014,November,2,14,6.0,23.0,7.0,13.0,0.3,56.0,14.6,1024.0,-11.0,0.0,North,2.7,Aotizhongxin, Baik
14680,2014,November,2,15,8.0,27.0,7.0,13.0,0.3,58.0,15.1,1023.0,-11.4,0.0,North,2.7,Aotizhongxin, Baik
14681,2014,November,2,16,5.0,41.0,6.0,12.0,0.3,59.0,14.9,1023.0,-11.6,0.0,North,2.1,Aotizhongxin, Baik
14682,2014,November,2,17,7.0,29.0,6.0,16.0,0.3,52.0,13.3,1019.0,-11.3,0.0,North-West,2.2,Aotizhongxin, Baik
